word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
tick,tick,tik,"n. a metallic tapping sound
n. any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals
n. a light mattress
v. make a sound like a clock or a timer","n. 滴答声, 一瞬间, 壁虱, 褥套, 信用, 赊欠
vi. 滴答响, 活动
vt. 滴答地记录, 标记号于",n:43/v:57,2,0,gk cet4 cet6 ky ielts,5977,7358,tick
swift,swift,swift,"n. United States meat-packer who began the use of refrigerated railroad cars (1839-1903)
n. an English satirist born in Ireland (1667-1745)
n. a small bird that resembles a swallow and is noted for its rapid flight","n. 褐雨燕, 快速爬行的小蜥蜴, 蝙蝠蛾, 大滚筒
a. 迅速的, 快的, 敏捷的, 立刻的
adv. 迅速地, 敏捷地
[计] Swift 程序设计语言，用于开发 Mac OS X / iOS 程序",j:96/n:4,2,0,gk cet4 cet6 ky toefl ielts gre,5978,6627,swift
handy,handy,'hændi,"n. United States blues musician who transcribed and published traditional blues music (1873-1958)
s. easy to reach
s. easy to use
s. skillful with the hands","a. 便利的, 敏捷的, 容易取得的
[化] 便于使用的; 易操作的",j:100,2,0,gk cet4 cet6 ky toefl ielts,5980,6380,handy
disperse,disperse,dis'pә:s,"v. to cause to separate and go in different directions
v. move away from each other; 
v. separate (light) into spectral rays","vt. 分散, 传播, 散开
vi. 分散
a. 分散的
[计] 分散",v:100,2,0,cet6 ky toefl ielts gre,5981,7421,disperse
confession,confession,kәn'feʃәn,"n. an admission of misdeeds or faults
n. a written document acknowledging an offense and signed by the guilty party
n. (Roman Catholic Church) the act of a penitent disclosing his sinfulness before a priest in the sacrament of penance in the hope of absolution
n. a public declaration of your faith","n. 承认, 坦白, 招供
[法] 自白, 招供, 自认有罪",n:100,2,0,toefl,5983,4818,confession
rag,rag,ræg,"n. a small piece of cloth or paper
n. a week at British universities during which side-shows and processions of floats are organized to raise money for charities
n. a boisterous practical joke (especially by college students)
v. play in ragtime","n. 碎布, 抹布, 碎片, 碎屑, 少量, 破旧衣服
vt. 责骂, 揶揄, 戏弄
vi. 喧闹",v:4/n:96,2,0,gk cet4 cet6 ky gre,5984,6662,rag
cafe,cafe,kɑ:'fei,n. a small restaurant where drinks and snacks are sold,"n. 咖啡馆, 酒店",n:100,2,0,cet4 cet6 ky ielts,5986,5837,cafe
basement,basement,'beismәnt,"n. the lowermost portion of a structure partly or wholly below ground level; often used for storage
n. the ground floor facade or interior in Renaissance architecture","n. 地下室, 墙脚
[化] 地下室",n:100,2,0,gk cet6 ky toefl ielts,5987,3598,basement
expel,expel,ik'spel,v. force to leave or move out,"vt. 驱逐, 逐出, 排出, 开除
[医] 排除, 迫出",v:100,2,0,cet4 cet6 ky toefl ielts gre,5990,6975,expel
lone,lone,lәun,"s. characterized by or preferring solitude
s. being the only one; single and isolated from others","a. 孤单的, 孤立的, 单身的, 寂寞的",j:100,2,0,toefl,5993,5377,lone
astonishing,astonishing,ә'stɒniʃiŋ,s. so surprisingly impressive as to stun or overwhelm,a. 令人惊讶的,j:100,2,0,toefl,5994,6500,astonishing
dense,dense,dens,"s. permitting little if any light to pass through because of denseness of matter
s. hard to pass through because of dense growth
s. having high relative density or specific gravity
s. slow to learn or understand; lacking intellectual acuity","a. 密集的, 浓厚的",j:100,2,0,cet4 cet6 ky toefl ielts,5996,4864,dense
alien,alien,'eiljәn,"v. transfer property or ownership
s. not contained in or deriving from the essential nature of something
s. being or from or characteristic of another place or part of the world","n. 外国人, 外侨
a. 外国的, 相异的",j:40/n:60,2,0,cet6 ky toefl ielts,5998,3977,alien
kindly,kindly,'kaindli,"s. pleasant and agreeable
r. in a kind manner or out of kindness","a. 和蔼的, 温和的, 爽快的
adv. 温和地, 亲切地",r:67/j:33,2,1,,5999,10654,kindly
hobby,hobby,'hɒbi,"n. a child's plaything consisting of an imitation horse mounted on rockers; the child straddles it and pretends to ride
n. small Old World falcon formerly trained and flown at small birds","n. 嗜好, 癖好, 爱好",n:100,2,1,zk gk ielts,6000,6554,hobby
enjoyable,enjoyable,in'dʒɒiәbl,s. affording satisfaction or pleasure,"a. 可从中得到乐趣的, 令人愉快的",j:100,2,1,gk,6001,9019,enjoyable
comic,comic,'kɒmik,a. of or relating to or characteristic of comedy,"n. 连环漫画, 喜剧演员, 滑稽的人
a. 滑稽的, 有趣的, 喜剧的",j:61/n:39,2,0,ky toefl ielts gre,6002,5277,comic
weed,weed,wi:d,"n. any plant that crowds out cultivated plants
n. a black band worn by a man (on the arm or hat) as a sign of mourning
v. clear of weeds","n. 杂草, 野草
vi. 除草
vt. 除...的草, 剔除",v:21/n:79,2,0,gk cet4 cet6 ky toefl ielts gre,6003,4545,weed
ink,ink,iŋk,"n. a liquid used for printing or writing or drawing
n. dark protective fluid ejected into the water by cuttlefish and other cephalopods
v. append one's signature to
v. mark, coat, cover, or stain with ink","n. 墨水, 墨汁
vt. 涂墨水于, 签署, 加墨水",v:6/n:94,2,1,zk gk cet4 cet6 ky,6004,5193,ink
rack,rack,ræk,"n. framework for holding objects
n. rib section of a forequarter of veal or pork or especially lamb or mutton
n. an instrument of torture that stretches or disjoints or mutilates victims
n. a support for displaying various articles","n. 架, 行李架, 饲草架, 搁物架, 痛苦, 折磨, 齿条, 行云团
vt. 把...放在架上, 在架上制作, 折磨, 使痛苦, 压榨, 榨取, 猛烈撕拉, 拷问
vi. 变形, 倾斜, (云)随风飘, (马)小步跑
[计] 机架",v:21/n:79,2,0,cet4 cet6 ky toefl ielts,6006,4151,rack
decay,decay,di'kei,"n. the process of gradually becoming inferior
n. a gradual decrease; as of stored charge or current
n. the organic phenomenon of rotting
n. an inferior state resulting from the process of decaying","n. 衰退, 腐败
v. (使)衰退, (使)腐败",v:29/n:71,2,1,cet4 cet6 ky toefl ielts,6007,7931,decay
paid,paid,peid,a. marked by the reception of pay,"a. 受雇的, 付清的
pay的过去式和过去分词",j:100,2,0,,6008,7725,paid
mushroom,mushroom,'mʌʃrum,"n. common name for an edible agaric (contrasting with the inedible toadstool)
n. mushrooms and related fleshy fungi (including toadstools, puffballs, morels, coral fungi, etc.)
n. any of various fleshy fungi of the subdivision Basidiomycota consisting of a cap at the end of a stem arising from an underground mycelium
n. a large cloud of rubble and dust shaped like a mushroom and rising into the sky after an explosion (especially of a nuclear bomb)","n. 蘑菇形物, 蘑菇, 暴发户
vi. 迅速生长, 迅速增加, 采蘑菇
a. 蘑菇形的, 迅速生长的",v:7/n:93,2,0,gk cet4 cet6 ky toefl ielts gre,6009,4256,mushroom
hostel,hostel,'hɒstәl,"n. a hotel providing overnight lodging for travelers
n. inexpensive supervised lodging (especially for youths on bicycling trips)","n. 青年招待所, 宿舍, 旅店",n:100,2,0,,6011,16015,hostel
cereal,cereal,'siәriәl,"n. grass whose starchy grains are used as food: wheat; rice; rye; oats; maize; buckwheat; millet
n. a breakfast food prepared from grain
a. made of grain or relating to grain or the plants that produce it","n. 谷类食品, 谷类植物
a. 谷类的",n:100,2,0,cet6 ky ielts gre,6012,6122,cereal
gallon,gallon,'gælәn,"n. United States liquid unit equal to 4 quarts or 3.785 liters
n. a British imperial capacity measure (liquid or dry) equal to 4 quarts or 4.545 liters","n. 加仑
[医] 加仑",,2,1,gk cet4 cet6 ky toefl gre,6013,0,gallon
portable,portable,'pɒ:tәbl,"n. a small light typewriter; usually with a case in which it can be carried
a. easily or conveniently transported
s. of a motor designed to be attached to the outside of a boat's hull","a. 可携带的, 可搬运的, 可移动的
[计] 可移植的",j:94/n:6,2,0,gk cet4 cet6 ky toefl ielts gre,6014,5441,portable
congratulate,congratulate,kәn'grætʃәleit,v. express congratulations,"vt. 祝贺, 庆贺",v:100,2,0,gk cet4 cet6 ky,6017,8361,congratulate
notorious,notorious,nәu'tɒ:riәs,s known widely and usually unfavorably; ,"a. 声名狼藉的, 臭名昭著的, 众人皆知的",j:100,2,0,cet6 ky toefl ielts gre,6020,6155,notorious
tumble,tumble,tʌmbl,"n. an acrobatic feat of rolling or turning end over end
v. fall down, as if collapsing
v. roll over and over, back and forth
v. throw together in a confused mass","n. 跌倒, 摔跤, 翻斤斗
vi. 翻倒, 摔倒, 倒塌, 滚动, 翻斤斗, 仓促地行动
vt. 使摔倒, 使滚翻, 弄乱",n:13/v:87,2,0,cet4 cet6 ky toefl ielts,6023,5472,tumble
loving,loving,'lʌviŋ,a. feeling or showing love and affection,"a. 亲爱的, 钟情的, 忠诚的",j:100,2,0,,6024,5168,loving
eternal,eternal,i'tә:nl,"s continuing forever or indefinitely
s tiresomely long; seemingly without end","a. 永恒的, 永远的, 不灭的",j:100,2,0,cet6 ky toefl ielts gre,6025,5626,eternal
deadly,deadly,'dedli,"s. causing or capable of causing death
s. of an instrument of certain death
s. extremely poisonous or injurious; producing venom
s. involving loss of divine grace or spiritual death","a. 致命的, 致死的
adv. 非常, 如死一般地",r:1/j:99,2,0,cet4 ky toefl ielts,6026,3513,deadly
fountain,fountain,'fauntin,"n. a structure from which an artificially produced jet of water arises
n. an artificially produced flow of water
n. a plumbing fixture that provides a flow of water","n. 水源, 源, 喷泉, 泉水, 本源
[医] 泉",n:100,2,0,gk cet4 cet6 ky toefl ielts,6028,5279,fountain
betray,betray,bi'trei,"v. reveal unintentionally
v. deliver to an enemy by treachery","vt. 出卖, 背叛, 辜负, 暴露
[法] 出卖, 背叛, 泄漏",v:100,2,0,gk cet4 cet6 ky toefl ielts gre,6030,4974,betray
dried,dried,draid,"s. not still wet
s. preserved by removing natural moisture",a. 弄干了的,j:100,2,0,,6033,4382,dried
carrot,carrot,'kærәt,"n. deep orange edible root of the cultivated carrot plant
n. perennial plant widely cultivated as an annual in many varieties for its long conical orange edible roots; temperate and tropical regions
n. orange root; important source of carotene
n. promise of reward as in ""carrot and stick"";","n. 胡萝卜
[医] 胡萝卜",n:100,2,1,gk cet4 cet6 ky ielts,6034,4597,carrot
procession,procession,prә'seʃәn,n. the group action of a collection of people or animals or vehicles moving ahead in more or less regular formation,"n. 队伍, 连续, 列队行进, 涌出",n:100,2,0,cet4 cet6 ky gre,6035,7639,procession
royalty,royalty,'rɒiәlti,"n. payment to the holder of a patent or copyright or resource for the right to use their property
n. royal persons collectively","n. 皇室, 王族成员, 王权, 特权阶层, 庄严
[经] 特许权, 使用费, 使用税",n:100,2,0,cet6 ky gre,6037,6908,royalty
sticky,sticky,'stiki,"s. moist as with undried perspiration and with clothing sticking to the body
s. covered with an adhesive material","a. 粘的, 有粘性的, 顽固的",j:100,2,1,cet4 cet6 ky toefl,6040,6495,sticky
passionate,passionate,'pæʃәnit,a. having or expressing strong emotions,"a. 热情的, 热烈的, 易怒的, 热恋的",j:100,2,0,toefl gre,6041,5175,passionate
loom,loom,lu:m,"n. a textile machine for weaving yarn into a textile
v. come into view indistinctly, often threateningly
v. appear very large or occupy a commanding position
v. weave on a loom","n. 织布机, 若隐若现的景象
vi. 朦胧地出现, 隐约可见, 可怕地出现",n:15/v:85,2,0,ky toefl ielts gre,6042,5292,loom
toll,toll,tәul,"n. a fee levied for the use of roads or bridges (used for maintenance)
v. ring slowly
v. charge a fee for using","n. 通行费, 代价, 钟声
vt. 征收, 敲钟, 鸣钟, 勾引, 引诱
vi. 征税, 鸣钟",v:10/n:90,2,0,ky toefl ielts gre,6043,4599,toll
infinite,infinite,'infinit,"a. having no limits or boundaries in time or space or extent or magnitude
a. of verbs; having neither person nor number nor mood (as a participle or gerund or infinitive)
s. total and all-embracing","n. 无限, 神
a. 无穷的, 无限的, 极大的",j:100,2,0,cet4 cet6 ky ielts,6045,6860,infinite
denial,denial,di'naiәl,"n. the act of refusing to comply (as with a request)
n. the act of asserting that something alleged is not true
n. (psychiatry) a defense mechanism that denies painful thoughts","n. 否认
[法] 否定, 否认, 拒绝接受",n:100,2,0,cet6 ky ielts,6046,4743,denial
unprecedented,unprecedented,.ʌn'presidentid,a. having no precedent; novel,"a. 空前的
[经] 空前的, 无前例的",j:100,2,0,cet6 toefl gre,6047,4401,unprecedented
gossip,gossip,'gɒsip,"n. a report (often malicious) about the behavior of other people
n. a person given to gossiping and divulging personal information about others","n. 闲聊, 随笔, 流言, 爱讲闲话的人
vi. 说闲话, 闲聊",v:30/n:70,2,0,cet6 ky toefl ielts,6049,6861,gossip
dentist,dentist,'dentist,n. a person qualified to practice dentistry,"n. 牙科医生
[医] 牙医师",n:100,2,1,zk gk cet6 ky toefl ielts,6054,6301,dentist
magical,magical,'mædʒikәl,s possessing or using or characteristic of or appropriate to supernatural powers,"a. 魔术的, 有魔力的, 不可思议的",j:100,2,0,toefl,6055,5584,magical
instructor,instructor,in'strʌktә,n a person whose occupation is teaching,"n. 教员, 讲师
[法] 指导者, 教员, 讲师",n:100,2,0,cet6,6056,3211,instructor
attempted,attempted,,s. tried unsuccessfully,a. 企图的；未遂的,j:100,2,1,,6058,8032,attempted
detain,detain,di'tein,"v deprive of freedom; take into confinement
v stop or halt
v cause to be slowed down or delayed","vt. 扣留, 扣押, 耽搁
[法] 拘留, 扣押, 留住",v:100,2,0,cet6 ky toefl ielts gre,6059,7558,detain
armour,armour,'ɑ:mә,"n a military unit consisting of armored fighting vehicles
n protective covering made of metal and used in combat
n tough more-or-less rigid protective covering of an animal or plant
v equip with armor","n. 甲胄, 装甲, 潜水服",v:100,2,0,ielts,6061,41329,armour
memorable,memorable,'memәrәbl,s. worth remembering,"a. 值得纪念的, 难忘的",j:100,2,0,toefl,6063,6013,memorable
haunt,haunt,hɒ:nt,"n. a frequently visited place
v. follow stealthily or recur constantly and spontaneously to
v. haunt like a ghost; pursue","n. 常到的地方, 生息地
vt. 常到, 出没于, 萦绕于
vi. 出没, 作祟",n:11/v:89,2,0,cet6 toefl ielts gre,6064,5014,haunt
whip,whip,hwip,"n. an instrument with a handle and a flexible lash that is used for whipping
n. a legislator appointed by the party to enforce discipline
n. a dessert made of sugar and stiffly beaten egg whites or cream and usually flavored with fruit
n. (golf) the flexibility of the shaft of a golf club","n. 鞭子, 抽打, 车夫, 搅拌器
vt. 鞭打, 搅拌, 煽动, 召集, 仓促制成
vi. 拍击, 急走, 抽打",n:29/v:71,3,0,cet4 cet6 ky ielts,6065,4254,whip
photographic,photographic,.fәutә'græfik,"a. relating to photography or obtained by using photography
s. representing people or nature with the exactness and fidelity of a photograph","a. 照相的, 摄影用的, 详细记录的, 逼真的, 酷似的",j:100,2,0,cet4 cet6,6070,6248,photographic
spy,spy,spai,"n. (military) a secret agent hired by a state to obtain information about its enemies or by a business to obtain industrial secrets from competitors
n. a secret watcher; someone who secretly watches other people
v. watch, observe, or inquire secretly
v. catch sight of; to perceive with the eyes","n. 间谍, 侦探, 侦察
vt. 侦察, 找出, 发现
vi. 做密探, 侦查",v:35/n:65,2,0,gk cet4 cet6 ky,6072,4846,spy
stunning,stunning,'stʌniŋ,"s. causing great astonishment and consternation
s. causing or capable of causing bewilderment or shock or insensibility
s. strikingly beautiful or attractive","a. 打昏迷的, 弄得人昏头昏脑的, 令人震惊的",j:100,2,0,ky toefl gre,6073,5045,stunning
rocket,rocket,'rɒkit,"n. any vehicle self-propelled by a rocket engine
n. a jet engine containing its own propellant and driven by reaction propulsion
n. erect European annual often grown as a salad crop to be harvested when young and tender
n. propels bright light high in the sky, or used to propel a lifesaving line or harpoon","n. 火箭, 烟火
vi. 急升, 猛涨, 飞驰
vt. 用火箭运载",v:9/n:91,3,0,gk cet4 cet6 ky,6074,4094,rocket
choke,choke,tʃәuk,"n. a coil of low resistance and high inductance used in electrical circuits to pass direct current and attenuate alternating current
n. a valve that controls the flow of air into the carburetor of a gasoline engine
v. breathe with great difficulty, as when experiencing a strong emotion
v. be too tight; rub or press","vt. 窒息, 阻塞, 噎, 抑制
vi. 窒息, 阻塞, 噎
n. 窒息, 噎, 阻气门",n:13/v:87,2,0,gk cet4 cet6 ky toefl ielts gre,6075,5223,choke
goose,goose,gu:s,"n. web-footed long-necked typically gregarious migratory aquatic birds usually larger and less aquatic than ducks
n. flesh of a goose (domestic or wild)
v. pinch in the buttocks
v. prod into action","n. 鹅, 雌鹅, 鹅肉, 弯把熨斗
vt. 与...性交, 突然加大油门, 使生色, 喝倒彩",n:100,2,0,zk gk cet4 cet6 ky,6076,5529,goose
nominal,nominal,'nɒminl,"a. relating to or constituting or bearing or giving a name
s. insignificantly small; a matter of form only (`tokenish' is informal)
a. pertaining to a noun or to a word group that functions as a noun
a. of, relating to, or characteristic of an amount that is not adjusted for inflation","a. 名义上的, 名字的, 有名无实的, 稍许的
n. 名词性词",j:100,2,0,cet6 ky ielts gre,6079,10783,nominal
hen,hen,hen,"n. adult female chicken
n. adult female bird
n. flesh of an older chicken suitable for stewing
n. female of certain aquatic animals e.g. octopus or lobster","n. 母鸡, 雌禽",n:100,2,0,zk gk cet4 ky,6080,7934,hen
tease,tease,ti:z,"n. someone given to teasing (as by mocking or stirring curiosity)
n. the act of harassing someone playfully or maliciously (especially by ridicule); provoking someone with persistent annoyances
v. annoy persistently
v. harass with persistent criticism or carping","n. 揶揄, 戏弄, 逗惹
vt. 戏弄, 取笑, 强求, 梳理, 使起毛",n:7/v:93,2,0,gk cet6 ky toefl ielts gre,6082,5458,tease
contend,contend,kәn'tend,"v. maintain or assert
v. be engaged in a fight; carry on a fight","vi. 奋斗, 斗争, 竞争
vt. 为...斗争",v:100,2,0,cet6 ky toefl ielts gre,6083,3552,contend
counsel,counsel,'kaunsәl,"n a lawyer who pleads cases in court
n something that provides direction or advice as to a decision or course of action
v give advice to","n. 商议, 忠告, 法律顾问
v. 商议, 劝告",v:20/n:80,3,0,cet6 ky toefl ielts,6085,3418,counsel
lately,lately,'leitli,r in the recent past,"adv. 近来, 最近",r:100,2,0,gk cet4 cet6 ky toefl,6088,4028,lately
soften,soften,'sɒftn,"v. make (images or sounds) soft or softer
v. make soft or softer
v. become soft or softer","v. (使)变柔软, (使)变柔和",v:100,2,0,cet6,6090,4869,soften
siege,siege,si:dʒ,n. the action of an armed force that surrounds a fortified place and isolates it while continuing to attack,"n. 包围, 围攻, 再三的努力
vt. 包围, 围攻",n:100,2,0,cet6 ky toefl ielts gre,6091,6774,siege
cushion,cushion,'kuʃәn,"n. the layer of air that supports a hovercraft or similar vehicle
n. a soft bag filled with air or a mass of padding such as feathers or foam rubber etc.
v. protect from impact","n. 垫子, 橡皮软垫
vt. 加垫褥, 缓冲, 掩盖",v:23/n:77,2,0,gk cet4 cet6 ky toefl ielts gre,6092,6893,cushion
bacon,bacon,'beikәn,"n. back and sides of a hog salted and dried or smoked; usually sliced thin and fried
n. English scientist and Franciscan monk who stressed the importance of experimentation; first showed that air is required for combustion and first used lenses to correct vision (1220-1292)
n. English statesman and philosopher; precursor of British empiricism; advocated inductive reasoning (1561-1626)","n. 熏猪肉
[机] 腌肉",n:100,2,0,gk cet6 ky ielts,6093,6412,bacon
immigrant,immigrant,'imigrәnt,n. a person who comes to a country where they were not born in order to settle there,"n. 移民
a. 移入的, 移民的",j:24/n:76,3,0,cet4 cet6 ky toefl ielts,6097,2069,immigrant
cruise,cruise,kru:z,"n. an ocean trip taken for pleasure
v. drive around aimlessly but ostentatiously and at leisure
v. travel at a moderate speed
v. look for a sexual partner in a public place","n. 巡航, 巡弋, 漫游
v. 巡航, 巡弋, 漫游",v:43/n:57,3,0,cet6 ky ielts,6098,4681,cruise
advert,advert,әd'vә:t,"n a public promotion of some product or service
v give heed (to)
v make a more or less disguised reference to
v make reference to","vi. 提出看法, 引起注意, 留意
n. 广告",n:100,2,0,gre,6099,35264,advert
spouse,spouse,spauz,n. a person's partner in marriage,n. 配偶,n:100,2,0,cet6 ky toefl ielts,6100,3777,spouse
virtual,virtual,'vә:tʃuәl,"s. being actually such in almost every respect
s. existing in essence or effect though not in actual fact","a. 实际上起作用的, 虚的, 实质的, 有效的, 事实上生效的
[计] 虚拟",j:100,2,0,cet4 cet6 ky toefl ielts gre,6101,3675,virtual
denounce,denounce,di'nauns,"v. speak out against
v. announce the termination of, as of treaties
v. give away information about somebody","vt. 告发, 抨击, 谴责
[法] 谴责, 斥责, 告发",v:100,2,0,cet6 ky toefl ielts gre,6102,5987,denounce
dome,dome,dәum,"n. a concave shape whose distinguishing characteristic is that the concavity faces downward
n. a stadium that has a roof
n. a hemispherical roof","n. 圆顶
vt. 加圆顶
vi. 成圆顶状",n:100,2,0,cet6 ky ielts gre,6106,5005,dome
transit,transit,'trænsit,"v. make a passage or journey from one place to another
v. pass across (a sign or house of the zodiac) or pass across (the disk of a celestial body or the meridian of a place)
v. revolve (the telescope of a surveying transit) about its horizontal transverse axis in order to reverse its direction
v. cause or enable to pass through","n. 经过, 通行, 运输, 运输线, 转变
vt. 运送, 使通过, 经过
vi. 通过",v:5/n:95,2,0,cet6 toefl ielts,6107,4859,transit
airway,airway,'єәwei,"n a duct that provides ventilation (as in mines)
n a designated route followed by airplanes in flying from one airport to another
n the passages through which air enters and leaves the body
n a commercial enterprise that provides scheduled flights for passengers","n. 空中航线, 风道
[医] 导气管",n:100,2,0,,6111,10799,airway
stack,stack,stæk,"n. an orderly pile
v. load or cover with stacks
v. arrange in stacks
v. arrange the order of so as to increase one's winning chances","n. 堆叠, 堆, 大量, 书库, 枪架, 烟囱, 堆积, 存贮栈
vt. 堆积, 堆满, 暗中对...做手脚
vi. 堆起
[计] 堆积, 堆栈",v:41/n:59,2,0,cet4 cet6 ky toefl ielts,6113,4466,stack
spoon,spoon,spu:n,"n. a piece of cutlery with a shallow bowl-shaped container and a handle; used to stir or serve or take up food
n. as much as a spoon will hold
n. formerly a golfing wood with an elevated face
v. scoop up or take up with a spoon","n. 匙, 调羹, 匙形工具
vt. 以匙舀起, 调情, 使成匙状",v:18/n:82,2,1,zk gk cet4 cet6 ky toefl,6114,4339,spoon
hover,hover,'hʌvә,"v. be undecided about something; waver between conflicting positions or courses of action
v. move to and fro
v. hang in the air; fly or be suspended above","vi. 盘旋, 翱翔, 徘徊
vt. 孵
n. 翱翔",v:100,2,0,cet6 ky toefl ielts gre,6116,5041,hover
decorative,decorative,'dekәreitiv,s serving an esthetic rather than a useful purpose,a. 装饰性的,j:100,2,1,cet6 toefl,6117,6658,decorative
wagon,wagon,'wægәn,"n. any of various kinds of wheeled vehicles drawn by an animal or a tractor
n. a child's four-wheeled toy cart sometimes used for coasting","n. 四轮马车, 货车
[法] 囚车, 马车, 运货车",n:100,2,0,cet4 ky toefl,6118,4194,wagon
zoo,zoo,zu:,n the facility where wild animals are housed for exhibition,n. 动物园,n:100,2,0,zk gk ielts,6119,6286,zoo
bake,bake,beik,"v. cook and make edible by putting in a hot oven
v. prepare with dry heat in an oven
v. be very hot, due to hot weather or exposure to the sun","vt. 烘焙, 烤
vi. 烤面包
n. 烘焙, 烤",v:100,3,1,gk cet4 ky ielts,6122,2810,bake
prose,prose,prәuz,"n. ordinary writing as distinguished from verse
n. matter of fact, commonplace, or dull expression","n. 散文
v. 写散文
a. 散文的, 平凡的",n:100,2,0,cet6 ky toefl gre,6124,7468,prose
utter,utter,'ʌtә,"v. express audibly; utter sounds (not necessarily words)
v. put into circulation","a. 全然的, 绝对的, 完全的
vt. 发出声音, 做声, 发表, 发射, 流通",j:40/v:60,2,0,cet4 cet6 ky toefl gre,6129,6873,utter
victor,victor,'viktә,n. a combatant who is able to defeat rivals,"n. 胜利者
a. 胜利的",n:100,2,0,toefl,6131,11139,victor
signing,signing,,"n language expressed by visible hand gestures
v mark with one's signature; write one's name (on)
v approve and express assent, responsibility, or obligation
v be engaged by a written agreement
v engage by written agreement
v communicate silently and non-verbally by signals or signs
v place signs, as along a road
v communicate in sign language
v make the sign of the cross over someone in order to call on God for protection; consecrate","[法] 签署, 签字",n:100,2,0,,6132,7374,signing
detention,detention,di'tenʃәn,"n. a state of being confined (usually for a short time)
n. a punishment in which a student must stay at school after others have gone home","n. 阻止, 监禁, 拘留
[医] 隔离, 拘留, 滞留, 停滞",n:100,2,0,,6134,6676,detention
unrest,unrest,.ʌn'rest,n. a feeling of restless agitation,"n. 不安的状态, 动荡的局面
[医] 不安",n:100,2,0,gk ielts,6135,8995,unrest
consolidate,consolidate,kәn'sɒlideit,"v. unite into one
v. make firm or secure; strengthen
v. bring together into a single whole or system
v. form into a solid mass or whole","vt. 巩固, 使联合, 统一
vi. 巩固
[计] 合并计算",v:100,2,0,cet6 ky toefl ielts gre,6138,7157,consolidate
villager,villager,'vilidʒә,n. one who has lived in a village most of their life,n. 村民,n:100,2,0,gk,6139,6100,villager
shrub,shrub,ʃrʌb,n. a low woody perennial plant usually having several major stems,"n. 矮树, 灌木, 果汁甜酒",n:100,2,0,cet6 toefl ielts gre,6140,7153,shrub
seasonal,seasonal,'si:znәl,a. occurring at or dependent on a particular season,"a. 季节的, 依照季节的, 周期性的
[经] 季节性的, 季节的",j:100,2,0,toefl,6141,6279,seasonal
physician,physician,fi'ziʃәn,n a licensed medical practitioner,"n. 医师, 内科医师, 解除痛苦者
[医] 主治医师",n:100,2,0,gk cet4 cet6 ky toefl ielts,6142,2041,physician
deer,deer,diә,n. distinguished from Bovidae by the male's having solid deciduous antlers,n. 鹿,n:100,2,0,gk cet4 cet6 ky,6143,2911,deer
infect,infect,in'fekt,"v. communicate a disease to
v. contaminate with a disease or microorganism
v. corrupt with ideas or an ideology
v. affect in a contagious way","vt. 传染, 感染
[医] 传染, 感染",v:100,3,1,cet4 cet6 ky toefl ielts,6144,5200,infect
ham,ham,hæm,"n. meat cut from the thigh of a hog (usually smoked)
n. (Old Testament) son of Noah
n. a licensed amateur radio operator
n. an unskilled actor who overacts","n. 火腿, 后腿, 笨拙演员
a. 过火的, 做作的
v. 演得过火",v:3/n:97,2,0,zk gk cet6 ky toefl,6147,6170,ham
chef,chef,ʃef,n. a professional cook,n. 厨师,n:100,2,0,gk ky toefl gre,6149,3164,chef
twelfth,twelfth,twelfθ,"n. position 12 in a countable series of things
s. coming next after the eleventh and just before the thirteenth in position","num. 第十二, 十二分之一",m:100,4,0,zk gk,6150,12592,twelfth
diplomat,diplomat,'diplәmæt,"n. an official engaged in international negotiations
n. a person who deals tactfully with others","n. 外交官, 有外交手腕的人
[法] 外交家, 外交官, 有权谋的人",n:100,3,0,ky ielts,6153,4918,diplomat
velvet,velvet,'velvit,"n. a silky densely piled fabric with a plain back
s. smooth and soft to sight or hearing or touch or taste
s. resembling velvet in having a smooth soft surface","n. 天鹅绒
a. 天鹅绒的",n:100,2,0,cet4 cet6 ky ielts,6159,6154,velvet
slump,slump,slʌmp,"n. a noticeable deterioration in performance or quality
v. assume a drooping posture or carriage
v. fall or sink heavily
v. fall heavily or suddenly; decline markedly","n. 暴跌, 垂头弯腰的姿态
vi. 猛然掉落, 陷入, 衰落(经济等)",n:36/v:64,2,0,toefl gre,6160,6804,slump
witch,witch,witʃ,n. a being (usually female) imagined to have special powers derived from the devil,"n. 巫婆, 女巫
vt. 施巫术, 迷惑",v:3/n:97,2,0,ky gre,6162,5294,witch
voucher,voucher,'vautʃә,"n. someone who vouches for another or for the correctness of a statement
n. a document that serves as evidence of some expenditure","n. 证人, 保证人, 证明者, 凭证, 凭单
vt. 证实...的可靠性",n:100,2,0,ielts,6163,7245,voucher
provisional,provisional,prә'viʒәnl,s under terms not final or fully worked out or agreed upon,"a. 暂时的, 暂定的, 临时的
[医] 临时的",j:100,2,0,ielts gre,6164,10847,provisional
indoor,indoor,'indɒ:,"a. located, suited for, or taking place within a building
s. within doors","a. 户内的, 室内的",j:100,2,1,cet4 cet6 ky,6165,6107,indoor
municipal,municipal,mju:'nisipl,"a. relating or belonging to or characteristic of a municipality
s. of or relating to the government of a municipality","a. 市政的, 自治区的, 内政的
[经] 市政的, 市的",j:100,2,0,cet6 ky toefl ielts,6167,4666,municipal
