word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
sensible,sensible,'sensәbl,"a. able to feel or perceive
s. readily perceived by the senses
s. aware intuitively or intellectually of something sensed","a. 有感觉的, 敏感的, 明智的
[医] 可感觉的",j:100,3,1,cet4 cet6 ky toefl ielts gre,2809,6126,sensible
sensitive,sensitive,'sensitiv,"a. responsive to physical stimuli
a. being susceptible to the attitudes, feelings, or circumstances of others
s. hurting
s. of or pertaining to classified information or matters affecting national security","a. 敏感的, 易感的, 灵敏的, 感光的
[机] 敏感的, 灵敏的, 感度高的",j:100,3,1,gk cet4 cet6 ky toefl ielts gre,2372,2506,sensitive
sensitivity,sensitivity,.sensә'tiviti,"n. (physiology) responsiveness to external stimuli; the faculty of sensation
n. the ability to respond to physical stimuli or to register small physical amounts or differences
n. sensitivity to emotional feelings (of self and others)","n. 敏感, 灵敏度
[计] 灵敏度",n:100,0,0,cet6 toefl gre,3963,4452,sensitivity
sensor,sensor,'sensә,n any device that receives a signal or stimulus (as heat or pressure or light or motion etc.) and responds to it in a distinctive manner,"n. 传感器
[计] 检测器",n:100,1,0,cet6,10071,4935,sensor
sentence,sentence,'sentәns,"n. a string of words satisfying the grammatical rules of a language
v. pronounce a sentence on (somebody) in a court of law","n. 句子, 命题, 宣判
vt. 宣判, 判决
[计] 句子",v:21/n:79,4,1,zk gk cet4 cet6 ky toefl,1168,2036,sentence
sentiment,sentiment,'sentimәnt,"n. tender, romantic, or nostalgic feeling or emotion","n. 感情, 感伤, 情操, 情绪, 感想, 意见
[医] 情感, 情操",n:100,2,0,cet6 ky ielts gre,5275,4051,sentiment
separate,separate,'sepәreit,"n. a garment that can be purchased separately and worn in combinations with other garments
v. act as a barrier between; stand between
v. force, take, or pull apart
v. divide into components or constituents","n. 独立件, 抽印本
a. 分开的, 各别的, 单独的, 分隔的
vi. 分开, 隔开, 分居
vt. 使分离, 使分开, 区分, 使分居",n:2/j:50/v:48,4,1,zk gk cet4 cet6 ky gre,1256,1892,separate
separately,separately,'sepәrәtli,r apart from others,"adv. [表]分开, 不相连, 分隔, 分离, 不同, 单独, 独立, 各自, 各别, 脱离肉体, 灵魂
[计] 分离地",r:100,0,1,gk cet4 cet6 toefl,3772,5463,separately
separation,separation,.sepә'reiʃәn,"n. the state of lacking unity
n. coming apart
n. sorting one thing from others
n. the social act of separating or parting company","n. 分离, 分居, 缺口, 退职
[化] 分离",n:100,0,1,gk cet4 cet6,3669,3704,separation
sequence,sequence,'si:kwәns,"n. serial arrangement in which things follow in logical order or a recurrent pattern
n. a following of one thing after another in time
n. film consisting of a succession of related shots that develop a given subject in a movie
n. several repetitions of a melodic phrase in different keys","n. 序列, 续发事件, 顺序, 连续
vt. 按顺序排好
[计] 顺序",v:4/n:96,2,0,cet4 cet6 ky toefl ielts,1691,3143,sequence
series,series,'siәri:z,"n. similar things placed in order or happening one after another
n. a periodical that appears at scheduled times
n. (sports) several contests played successively by the same teams
n. (electronics) connection of components in such a manner that current flows first through one and then through the other","n. 串联, 序列, 连续, 系列, 丛书, 套, 级数, 组
[计] 系列",n:100,4,1,cet4 cet6 ky ielts,699,718,series
serious,serious,'siәriәs,"a. concerned with work or important matters rather than play or trivialities
s. of great consequence
s. requiring effort or concentration; complex and not easy to answer or solve","a. 严肃的, 认真的, 重要的, 严重的
[电] 严重的",j:100,5,1,zk gk cet4 cet6 ky toefl ielts,807,755,serious
seriously,seriously,'siәriәsli,r. in a serious manner,"adv. 严肃地, 认真地, 严重地",r:100,3,1,cet4 cet6 toefl,1633,1908,seriously
sermon,sermon,'sә:mәn,"n. an address of a religious nature (usually delivered during a church service)
n. a moralistic rebuke","n. 说教, 启示, 布道",n:100,1,0,cet6 ky toefl gre,7041,6599,sermon
serpent,serpent,'sә:pәnt,"n. a firework that moves in serpentine manner when ignited
n. an obsolete bass cornet; resembles a snake","n. 巨蛇座, 蛇, 蛇形管, 狡猾的人",n:100,1,0,cet6,12490,11649,serpent
servant,servant,'sә:vәnt,n. a person working in the service of another (especially in the household),"n. 仆人, 有用物, 公务员, 雇员
[法] 受雇人, 服务者, 公务员",n:100,3,1,zk gk cet4 cet6 ky,1878,3938,servant
session,session,'seʃәn,"n. a meeting for execution of a group's functions
n. a meeting devoted to a particular activity","n. 期间, 开庭期, 会议, 学期
[计] 会话, 对话, 会晤, 通用任务程序",n:100,4,1,gk cet4 cet6 ky toefl ielts,1443,1544,session
setback,setback,'setbæk,n an unfortunate happening that hinders or impedes; something that is thwarting or frustrating,"n. 挫折, 退步, 逆流",n:100,2,0,cet6 ky ielts gre,7727,7298,setback
setting,setting,'setiŋ,"n. the context and environment in which something is set
n. the state of the environment in which a situation exists
n. the physical position of something","n. 环境, 背景, 布景, 镶嵌, 调整, 沉落, 一副餐具
[计] 设置",j:1/n:99,2,0,cet4 cet6 ky toefl ielts,2197,1742,setting
settle,settle,'setl,"n. a long wooden bench with a back
v. settle into a position, usually on a surface or ground
v. settle conclusively; come to terms
v. take up residence and become established","n. 有背长椅
vt. 决定, 整理, 安放, 使定居, 使平静, 支付, 安排, 解决, 结算
vi. 停留, 下陷, 沉淀, 澄清, 安下心来, 结清, 定居, 安家",n:1/v:99,4,1,gk cet4 cet6 ky ielts gre,1295,1316,settle
settlement,settlement,'setlmәnt,"n. a conclusive resolution of a matter and disposition of it
n. something settled or resolved; the outcome of decision making
n. an area where a group of families live together","n. 安顿, 解决, 处理, 结算, 殖民, 殖民地, 沉降
[医] 居住区; 沉渣",n:100,4,0,gk cet4 cet6 ky ielts,1600,2167,settlement
seventeen,seventeen,sevn'ti:n,"n. the cardinal number that is the sum of sixteen and one
s. being one more than sixteen","num. 十七, 十七个",m:100,5,0,zk gk cet4 cet6,3783,6318,seventeen
seventy,seventy,'sevnti,"n. the cardinal number that is the product of ten and seven
s. being ten more than sixty","num. 七十, 七十个",m:100,5,0,zk gk cet4 cet6,2261,7889,seventy
severe,severe,si'viә,"s. intensely or extremely bad or unpleasant in degree or quality
s. unsparing and uncompromising in discipline or judgment
s. very bad in degree or extent","a. 严格的, 尖锐的, 严肃的, 严重的, 严厉的, 朴素的
[法] 严厉的, 苛刻的, 严重的",j:100,4,1,gk cet4 cet6 ky toefl ielts gre,1923,2330,severe
severely,severely,si'viәli,"r to a severe or serious degree
r with sternness; in a severe manner
r causing great damage or hardship","adv. 严格, 尖锐, 严肃, 严重, 严厉, 朴素",r:100,0,1,cet4 cet6,3818,4850,severely
sew,sew,sәu,"v. fasten by sewing; do needlework
v. create (clothes) with cloth","vt. 缝纫, 缝合, 缝
vi. 缝纫",v:100,1,1,gk cet4 cet6 ky toefl,6446,6478,sew
sex,sex,seks,"n. either of the two categories (male or female) into which most organisms are divided
n. all of the feelings resulting from the urge to gratify sexual impulses
n. the properties that distinguish organisms on the basis of their reproductive roles
v. tell the sex (of young chickens)","n. 性别, 性欲
vt. 区别...的性别, 引起...的性欲",v:1/n:99,4,1,gk cet4 cet6 ky ielts,1105,814,sex
sexual,sexual,'sekʃuәl,"a. of or relating to or characterized by sexuality
a. having or involving sex","a. 性的, 性别的
[医] 性的; 性欲的",j:100,4,1,cet4 cet6,1384,1006,sexual
shabby,shabby,'ʃæbi,s. mean and unworthy and despicable,"a. 衣衫褴褛的, 低劣的, 破旧的, 吝啬的, 卑鄙的",j:100,1,0,gk cet6 ky toefl ielts gre,10226,10996,shabby
shade,shade,ʃeid,"n. relative darkness caused by light rays being intercepted by an opaque body
n. a quality of a given color that differs slightly from another color
n. protective covering that protects something from direct sunlight
n. a position of relative inferiority","n. 荫, 阴暗, 遮光物, 灯罩, 帘, 浓淡, 微量, 底纹
vi. 渐变
vt. 使阴暗, 使渐变, 遮蔽, 微减
[计] 底纹",v:13/n:87,3,1,gk cet4 cet6 ky toefl,3205,2984,shade
shadow,shadow,'ʃædәu,"n. shade within clear boundaries
n. a premonition of something adverse
n. refuge from danger or observation
n. a dominating and pervasive presence","n. 阴影, 荫, 影子, 影像, 阴暗, 幽灵, 少许, 隐蔽处, 庇护
vt. 遮蔽, 使朦胧, 预示, 尾随
vi. 渐变, 变阴暗
[计] 阴影",v:5/n:95,3,1,gk cet4 cet6 ky,2006,1668,shadow
shadowy,shadowy,'ʃædәui,s. lacking in substance,"a. 有影的, 暗黑的, 朦胧的, 虚幻的",j:100,1,0,cet6,9891,9710,shadowy
shady,shady,'ʃeidi,s. filled with shade,"a. 荫凉的, 成荫的, 阴暗的, 隐蔽的
[法] 成问题的, 令人怀疑的",j:100,1,0,cet4 cet6 ky,11536,9404,shady
shaft,shaft,ʃæft,"n. a line that forms the length of an arrow pointer
n. a long rod or pole (especially the handle of an implement or the body of a weapon like a spear or arrow)
n. a vertical passageway through a building (as for an elevator)
n. (architecture) upright consisting of the vertical part of a column","n. 轴, 箭杆, 矛, 矿井
vt. 装杆于, 利用",v:2/n:98,2,0,cet6 ky toefl ielts,4733,5366,shaft
shake,shake,ʃeik,"v. move or cause to move back and forth
v. move with or as if with a tremor
v. undermine or cause to waver
v. get rid of","n. 摇动, 震动
vt. 摇动, 动摇, 使震动, 挥舞
vi. 震动, 发抖, 动摇",n:5/v:95,4,1,zk gk cet4 cet6 ky toefl,1076,942,shake
shaky,shaky,'ʃeiki,s. vibrating slightly and irregularly; as e.g. with fear or cold or like the leaves of an aspen in a breeze,"a. 震动的, 摇晃的, 动摇的",j:100,1,0,cet6,8423,7947,shaky
shallow,shallow,'ʃælәu,"v. make shallow
v. become shallow
a. lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center
a. not deep or strong; not affecting one deeply","n. 水浅的地方, 浅滩
a. 浅的, 肤浅的
v. (使)变浅",j:92/v:1/n:7,2,1,gk cet4 cet6 ky toefl ielts,4269,4123,shallow
sham,sham,ʃæm,"n something that is a counterfeit; not what it seems to be
n a person who makes deceitful pretenses
v make a pretence of
v make believe with the intent to deceive
s adopted in order to deceive","n. 假, 赝品, 骗子, 哄骗
a. 假的, 伪造的
vt. 假装, 冒充
vi. 装假",j:6/n:94,1,0,cet6 ky gre,13965,12391,sham
shame,shame,ʃeim,"n. a painful emotion resulting from an awareness of inadequacy or guilt
n. a state of dishonor
v. compel through a sense of shame
v. cause to be ashamed","n. 羞耻, 羞愧, 耻辱
vt. 使羞愧, 侮辱",v:15/n:85,3,1,zk gk cet4 cet6 ky,3668,3767,shame
shameful,shameful,'ʃeimful,"s (used of conduct or character) deserving or bringing disgrace or shame
s giving offense to moral sensibilities and injurious to reputation","a. 可耻的, 丢脸的, 不道德的, 淫猥的, 猥亵的, 不体面的",j:100,1,0,cet6,13740,11754,shameful
shampoo,shampoo,ʃæm'pu:,"n. cleansing agent consisting of soaps or detergents used for washing the hair
n. the act of washing your hair with shampoo
v. use shampoo on (hair)","n. 洗头, 洗发剂
vt. 洗头, 洗发",v:14/n:86,1,0,cet4 cet6 ky,10466,10085,shampoo
shape,shape,ʃeip,"n. any spatial attributes (especially as defined by outline)
n. the spatial arrangement of something as distinct from its substance
n. a concrete representation of an otherwise nebulous concept
v. make something, usually for a specific function","n. 形状, 形态, 外形, 形式, 身材
vt. 定形, 使成形, 塑造, 计划, 使符合
vi. 成形, 形成, 成长
[计] 形状",v:32/n:68,4,1,zk gk cet4 cet6 ky,1200,1267,shape
share,share,ʃєә,"n. assets belonging to or due to or contributed by an individual person or group
n. any of the equal portions into which the capital stock of a corporation is divided and ownership of which is evidenced by a stock certificate
v. have in common
v. use jointly or in common","n. 部分, 参与, 一份, 参股, 份额
vt. 均分, 分担, 分享, 分配, 共有
vi. 分享
[计] 共享; DOS外部命令:在网络或多工系统中提供文件共享
文件锁定及检测磁盘更动和对超过32MB硬盘分区的支持",n:37/v:63,5,1,zk gk cet4 cet6 ky,620,711,share
shark,shark,ʃɑ:k,"n. any of numerous elongate mostly marine carnivorous fishes with heterocercal caudal fins and tough skin covered with small toothlike scales
n. a person who is ruthless and greedy and dishonest
n. a person who is unusually skilled in certain ways
v. play the shark; act with trickery","n. 鲨鱼, 骗子
v. 诈骗",n:100,1,0,gk cet6 ky,7971,4438,shark
sharp,sharp,ʃɑ:p,"n. a musical notation indicating one half step higher than the note named
n. a long thin sewing needle with a sharp point
s. harsh
a. keenly and painfully felt; as if caused by a sharp edge or point","n. 半升音调, 利刃, 骗子
a. 锋利的, 明显的, 敏锐的, 急剧的, 尖刻的, 严厉的, 刺耳的, 精明的
adv. 锐利地, 急速地",r:3/j:97,4,1,gk cet4 cet6 ky toefl ielts,2035,2049,sharp
sharpen,sharpen,'ʃɑ:pn,"v. make sharp or sharper
v. make crisp or more crisp and precise
v. become sharp or sharper
v. make (images or sounds) sharp or sharper","vt. 使尖锐, 使敏捷, 加重, 削尖
vi. 尖锐化, 变锋利",v:100,1,0,gk cet4 cet6 toefl,7542,8298,sharpen
sharply,sharply,'ʃɑ:pli,"r. in a well delineated manner
r. changing suddenly in direction and degree","adv. 锐利地, 严厉地, 厉害地
[经] 剧烈地",r:100,0,1,cet4 cet6 toefl,3057,3908,sharply
shatter,shatter,'ʃætә,"v. break into many pieces
v. damage or destroy
v. cause to break into many pieces","n. 碎片, 粉碎, 落叶, 喷洒
vt. 打碎, 使散开, 粉碎, 破坏
vi. 粉碎, 损坏, 脱落",v:100,1,0,cet6 ky toefl ielts,5979,5453,shatter
shave,shave,ʃeiv,"n. the act of removing hair with a razor
v. remove body hair with a razor
v. cut closely
v. cut the price of","n. 修面, 刮胡子, 幸免, 剃刀
vt. 修面, 剃, 修剪, 掠过
vi. 刮脸, 勉强通过",n:11/v:89,2,1,gk cet4 cet6 ky ielts,7191,5779,shave
shear,shear,ʃiә,"n. (physics) a deformation of an object in which parallel planes remain parallel but are shifted in a direction parallel to themselves
n. a large edge tool that cuts sheet metal by passing a blade through it
v. cut with shears
v. cut or cut through with shears","n. 修剪, 剪下的东西, 大剪刀, 切变, 剪切机, 切
vt. 修剪, 割, 剥夺, 横越, 削剪
vi. 剪, 修剪, 剪羊毛, 切断",n:23/v:77,1,0,cet4 cet6 ky toefl ielts gre,10041,9594,shear
shed,shed,ʃed,"n. an outbuilding with a single story; used for shelter or storage
v. get rid of
v. cast off hair, skin, horn, or feathers","n. 车棚, 小屋, 脱落之物, 分水岭
vt. 使流出, 放射, 脱落, 散发, 摆脱
vi. 流出, 散布, 脱落",n:37/j:1/v:62,3,0,cet4 cet6 ky toefl ielts gre,4479,4356,shed
sheer,sheer,ʃiә,"v. cause to sheer
r. straight up or down without a break
r. directly","a. 绝对的, 全然的, 纯粹的, 透明的, 峻峭的
vi. 偏转, 偏航
vt. 使急转向, 使偏航
adv. 完全, 全然, 峻峭
n. 偏航",r:1/j:97/v:1/n:1,2,0,cet6 ky toefl ielts gre,3368,4198,sheer
sheet,sheet,ʃi:t,"n. any broad thin expanse or surface
n. paper used for writing or printing
n. bed linen consisting of a large rectangular piece of cotton or linen cloth; used in pairs
n. a flat artifact that is thin relative to its length and width","n. 床单, 张, 纸张, 印刷品, 裹尸布, 薄片
vt. 盖上被单, 遍布
vi. 大片落下
a. 片状的, 成薄片的
[计] 工作表",v:1/n:99,3,1,gk cet4 cet6 ky toefl ielts,1430,1753,sheet
shelf,shelf,ʃelf,n. a support that consists of a horizontal surface for holding objects,"n. 架子, 搁板
[化] 架子",n:100,2,1,zk gk cet4 cet6 ky toefl ielts,2930,2947,shelf
shell,shell,ʃel,"n. ammunition consisting of a cylindrical metal casing containing an explosive charge and a projectile; fired from a large gun
n. the material that forms the hard outer covering of many animals
n. the hard usually fibrous outer layer of some fruits especially nuts
n. the exterior covering of a bird's egg","n. 贝壳, 壳, 外形, 炮弹
vt. 去壳, 脱落, 炮轰
vi. 剥落, 脱壳
[计] 外壳; DOS内部命令:指定命令行处理程序",v:16/n:84,3,1,cet4 cet6 ky toefl ielts gre,2687,2560,shell
shelter,shelter,'ʃeltә,"n. a structure that provides privacy and protection from danger
n. protective covering that provides protection from the weather
n. temporary housing for homeless or displaced persons
v. provide shelter for","n. 庇护所, 避难所, 庇护, 隐蔽处, 掩蔽
vt. 庇护, 保护, 隐匿
vi. 躲避",v:16/n:84,3,1,gk cet4 cet6 ky toefl ielts gre,4083,2874,shelter
shepherd,shepherd,'ʃepәd,"n. a clergyman who watches over a group of people
v. watch over like a shepherd, as a teacher of her pupils
v. tend as a shepherd, as of sheep or goats","n. 牧羊人, 牧羊犬, 牧师, 保护者
vt. 看守, 领导, 指导, 牧羊",v:23/n:77,2,0,cet4 cet6 ky toefl ielts,6385,8911,shepherd
sheriff,sheriff,'ʃerif,n. the principal law-enforcement officer in a county,"n. 郡治安官, 县治安官
[法] 司法行政官, 郡长, 执行吏",n:100,1,0,cet6 gre,5824,5016,sheriff
shield,shield,'ʃi:ld,"n. a protective covering or structure
n. armor carried on the arm to intercept blows
v. protect, hide, or conceal from danger or harm","n. 盾, 防卫物, 保护者, 屏蔽
vt. 保护, 遮蔽, 屏蔽, 庇护, 挡开, 避开
vi. 起保护作用",n:47/v:53,2,0,cet4 cet6 ky toefl ielts gre,4113,5606,shield
shift,shift,ʃift,"n. an event in which something is displaced without rotation
n. the time period during which you are at work
n. the act of moving from one place to another
n. a crew of workers who work for a specific period of time","n. 变化, 移动, 轮班, 手段, 应急办法, 移位
vt. 替换, 转移, 改变, 推卸, 变速
vi. 转换, 移动, 转变, 推托, 变速
[计] DOS内部命令:该命令可将批处理参数向左移动一个位置",n:42/v:58,3,1,cet4 cet6 ky toefl ielts,2322,1680,shift
shilling,shilling,'ʃiliŋ,n. an English coin worth one twentieth of a pound,"n. 先令
[经] 先令",n:100,1,0,cet4 cet6 ky,5693,23182,shilling
shipbuilding,shipbuilding,'ʃipbildiŋ,n. the construction of ships,n. 造船,n:100,1,0,cet6,12548,21523,shipbuilding
shipment,shipment,'ʃipmәnt,"n goods carried by a large vehicle
n the act of sending off something","n. 装船, 出货
[经] 运送, 运送(寄出)货物, 装载",n:100,2,0,cet6 ky toefl,8047,6962,shipment
shipwreck,shipwreck,'ʃiprek,"n. a wrecked ship (or a part of one)
n. an irretrievable loss
n. an accident that destroys a ship at sea","n. 遇难船, 海难
vt. 遇海难, 毁灭, 使失事",v:15/n:85,0,0,cet6 toefl,20784,17434,shipwreck
shiver,shiver,'ʃivә,"v. shake, as from cold","vi. 颤抖, 哆嗦, 被打碎
vt. 使迎风飘动, 粉碎
n. 战栗, 碎块",n:22/v:78,2,0,cet4 cet6 ky ielts,5205,6211,shiver
shock,shock,ʃɒk,"n. the violent interaction of individuals or groups entering into combat
n. (pathology) bodily collapse or near collapse caused by inadequate oxygen delivery to the cells; characterized by reduced cardiac output and rapid heartbeat and circulatory insufficiency and pallor
n. an instance of agitation of the earth's crust
n. an unpleasant or disappointing surprise","n. 震动, 冲突, 震惊, 冲击, 突击, 禾束堆, 休克, 长毛狗
vt. 使震动, 使休克, 使受电击, 震惊得
vi. 震动, 吓人
a. 蓬乱浓密的",v:31/n:69,4,1,gk cet4 cet6 ky toefl ielts,1998,2298,shock
shoot,shoot,ʃu:t,"n. a new branch
n. the act of shooting at targets
v. hit with a missile from a weapon
v. kill by firing a missile","n. 射击, 狩猎, 芽, 射伤, 发射, 发芽, 急流, 推力, 摄影, 急送, 滑运道, 浪费
vt. 射击, 射中, 损毁, 拍摄, 喷出, 投射, 挥出, 飞速行进, 挥霍, 给...注射
vi. 射出, 射击, 发出, 拍电影, 射门, 发芽",n:5/v:95,4,1,gk cet4 cet6 ky gre,1257,732,shoot
shopkeeper,shopkeeper,'ʃɒp.ki:pә,n. a merchant who owns or manages a shop,"n. 零售商, 店主, 老板",n:100,1,0,gk cet4 cet6 ky,8491,12729,shopkeeper
shopping,shopping,'ʃɒpiŋ,"n. searching for or buying goods or services
n. the commodities purchased from stores","n. 买东西, 购物
[经] 购物, 买东西",n:100,3,1,gk cet4 cet6 ielts,2763,2713,shopping
shore,shore,ʃɒ:,"n. the land along the edge of a body of water
n. a beam or timber that is propped against a structure to provide support
v. serve as a shore to","n. 海岸, 海滨, 斜撑柱
vt. 把...送上岸, 支撑, 支持",v:16/n:84,3,0,gk cet4 cet6 ky toefl,3519,3244,shore
shortage,shortage,'ʃɒ:tidʒ,"n the property of being an amount by which something is less than expected or required
n an acute insufficiency","n. 不足, 缺乏
[化] 缺额",n:100,3,0,cet4 cet6 ky toefl ielts,3405,4027,shortage
shortcoming,shortcoming,'ʃɒ:t'kʌmiŋ,n a failing or deficiency,"n. 缺点, 短处",n:100,1,0,gk cet4 cet6 ky,8552,8140,shortcoming
shortcut,shortcut,'ʃɒ:tkʌt,n. a route shorter than the usual one,"n. 捷径, 最短路线
[计] 快捷方式",n:100,0,0,cet6 toefl,24059,11087,shortcut
shorten,shorten,'ʃɒ:tn,"v. make shorter than originally intended; reduce or retrench in length or duration
v. make short or shorter
v. become short or shorter","vt. 弄短, 缩短, 减少
vi. 缩小, 变短",v:100,1,0,cet6,8411,7578,shorten
shortfall,shortfall,'ʃɒ:tfɒ:l,n the property of being an amount by which something is less than expected or required,"n. 不足, 不足量
[经] 缺少, 不足, 亏舱运费",n:100,1,0,cet6,8933,10472,shortfall
shorthand,shorthand,'ʃɒ:thænd,"n. a method of writing rapidly
s. written in abbreviated or symbolic form","n. 速记
[法] 速记法, 速记, 记录文字",n:100,1,0,cet6 ky,11285,14434,shorthand
shortly,shortly,'ʃɒ:tli,"r. for a short time
r. at a short distance","adv. 不久, 简短, 唐突地",r:100,3,1,gk cet4 cet6 ky,2278,2853,shortly
shot,shot,ʃɒt,"n. a solid missile discharged from a firearm
n. a chance to do something
n. a person who shoots (usually with respect to their ability to shoot)
n. an aggressive remark directed at a person like a missile and intended to have a telling effect","n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射
vt. 装弹, 使成颗粒状
a. 杂色的, 交织着的, 渗透的, 点焊的, 破旧的
shoot的过去式和过去分词",n:100,4,1,gk cet4 cet6 ky toefl,1836,1053,shot
shoulder,shoulder,'ʃәuldә,"n. the part of the body between the neck and the upper arm
n. a cut of meat including the upper joint of the foreleg
n. a ball-and-socket joint between the head of the humerus and a cavity of the scapula
n. the part of a garment that covers or fits over the shoulder","n. 肩, 肩膀, 衣肩
vt. 肩负, 负担, 担任
vi. 用肩推挤",v:4/n:96,4,1,zk gk cet4 cet6 ky gre,1149,986,shoulder
shove,shove,ʃʌv,"n. the act of shoving (giving a push to someone or something)
v. push roughly","n. 推, 挤
vt. 推挤, 猛推, 强使
vi. 推",n:8/v:92,2,0,cet6 ky toefl gre,6604,4384,shove
shovel,shovel,'ʃʌvl,"n. a hand tool for lifting loose material; consists of a curved container or scoop and a handle
n. the quantity a shovel can hold
n. a fire iron consisting of a small shovel used to scoop coals or ashes in a fireplace
v. dig with or as if with a shovel","n. 铲, 铁铲
v. 铲",v:24/n:76,1,0,cet6 toefl ielts,11858,7249,shovel
shower,shower,'ʃauә,"n. a plumbing fixture that sprays water over you
n. washing yourself by standing upright under water sprayed from a nozzle
n. a brief period of precipitation
n. a sudden downpour (as of tears or sparks etc) likened to a rain shower","n. 阵雨, 淋浴, 一阵, 展出者, 显示者
vi. 淋浴, 下阵雨
vt. 淋湿, 倾注",v:19/n:81,2,1,zk gk cet4 cet6 ky toefl ielts,3712,3204,shower
shrewd,shrewd,ʃru:d,"s marked by practical hardheaded intelligence
s used of persons","a. 精明的, 锐利的, 剧烈的, 机灵的, 厉害的",j:100,1,0,cet6 ky toefl ielts gre,8648,11036,shrewd
shriek,shriek,ʃri:k,v. utter a shrill cry,"n. 尖锐的响声
vi. 尖叫, 发尖声
vt. 尖声发出",n:37/v:63,1,0,cet4 cet6 toefl gre,10591,9309,shriek
shrill,shrill,ʃril,"s. having or emitting a high-pitched and sharp tone or tones
s. of colors that are bright and gaudy","n. 尖声
a. 尖锐的, 刺耳的
vt. 尖声说出
vi. 发出刺耳声",j:100,1,0,cet6,12653,12017,shrill
shrimp,shrimp,ʃrimp,"n. small slender-bodied chiefly marine decapod crustaceans with a long tail and single pair of pincers; many species are edible
v. fish for shrimp","n. 虾, 小虾, 矮子
vi. 捕小虾",n:100,1,0,cet6 toefl,10603,4144,shrimp
shrine,shrine,ʃrain,n. a place of worship hallowed by association with some sacred thing or person,"n. 圣地, 神龛, 庙
vt. 将...置于神龛内",n:100,1,0,cet6 gre,7176,6082,shrine
shrink,shrink,ʃriŋk,"v. reduce in size; reduce physically
v. become smaller or draw together
v. decrease in size, range, or extent","n. 收缩, 萎缩, 回避
vi. 收缩, 退缩, 萎缩, 缩小, 回避
vt. 使收缩, 使缩小",n:17/v:83,2,0,gk cet4 cet6 ky toefl ielts gre,5528,4474,shrink
shrub,shrub,ʃrʌb,n. a low woody perennial plant usually having several major stems,"n. 矮树, 灌木, 果汁甜酒",n:100,2,0,cet6 toefl ielts gre,6140,7153,shrub
shrug,shrug,ʃrʌg,"n. a gesture involving the shoulders
v. raise one's shoulders to indicate indifference or resignation","n. 耸肩
v. 耸肩",n:16/v:84,2,0,cet4 cet6 ky ielts gre,2865,3191,shrug
shut,shut,ʃʌʃ,a. not open,"n. 关闭
vt. 关上, 闭起, 幽禁, 合拢, 轧住
vi. 关上, 停止营业",j:8/v:92,3,1,zk gk cet4 cet6 ky toefl,1788,1541,shut
shutter,shutter,'ʃʌtә,"n. a mechanical device on a camera that opens and closes to control the time of a photographic exposure
n. a hinged blind for a window
v. close with shutters","n. 百叶窗, 关闭物, 照相机快门, 关闭者
vt. 为...装百叶窗, 以百叶窗遮闭",v:5/n:95,1,0,cet6 ky toefl ielts,8832,9012,shutter
shuttle,shuttle,'ʃʌtl,"n. public transport that consists of a bus or train or airplane that plies back and forth between two points
n. bobbin that passes the weft thread between the warp threads
v. travel back and forth between two points","n. 穿梭, 梭子, 往返移动之物
v. (使)穿梭移动, 往返运送",v:7/n:93,2,0,gk cet4 cet6 ky toefl ielts gre,8928,3810,shuttle
shy,shy,ʃai,"n. a quick throw
v. start suddenly, as from fright
v. throw quickly
s. short","n. 惊跳, 惊避
a. 胆怯的, 畏缩的, 迟疑的, 羞怯的
vi. 惊退, 乱投, 乱掷, 厌恶, 避开
vt. 乱投, 乱掷",n:2/j:80/v:18,2,1,zk cet4 cet6 ky toefl,5301,4407,shy
sickness,sickness,'siknis,n. defectiveness or unsoundness,"n. 疾病, 不健康, 呕吐
[医] 病",n:100,2,0,gk cet4 cet6 toefl ielts,4951,7417,sickness
sideways,sideways,'saidweiz,"r. with one side forward or to the front
r. toward one side","adv. 向旁边, 向侧面地
a. 旁边的, 向侧面的",r:87/j:13,1,1,gk cet4 cet6 ky toefl,6581,7384,sideways
siege,siege,si:dʒ,n. the action of an armed force that surrounds a fortified place and isolates it while continuing to attack,"n. 包围, 围攻, 再三的努力
vt. 包围, 围攻",n:100,2,0,cet6 ky toefl ielts gre,6091,6774,siege
sift,sift,sift,"v. move as if through a sieve
v. separate by passing through a sieve or other straining device to separate out coarser elements","vt. 筛, 过滤, 撒, 详查
vi. 筛, 被筛下, 精选",v:100,1,0,cet6 gre,11183,7955,sift
sigh,sigh,sai,"n. an utterance made by exhaling audibly
n. a sound like a person sighing
v. heave or utter a sigh; breathe deeply and heavily
v. utter with a sigh","n. 叹息
vi. 叹息, 渴望
vt. 叹息着说",n:30/v:70,3,0,gk cet4 cet6 ky toefl ielts,3085,3349,sigh
sight,sight,sait,"n. an instance of visual perception
n. anything that is seen
n. the ability to see; the visual faculty
n. a range of mental vision","n. 景观, 视力, 眼界, 阅读, 见解, 意见
vt. 看见, 瞄准
vi. 瞄准, 观看
a. 即席的, 见票即付的",v:7/n:93,4,1,zk gk cet4 cet6 ky toefl ielts,1298,1629,sight
