word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
floor,floor,flɒ:,"n. the inside lower horizontal surface (as of a room, hallway, tent, or other structure)
n. a structure consisting of a room or set of rooms at a single position along a vertical scale
n. a lower limit
n. the ground on which people and animals move about","n. 地板, 楼层, 底部, 底价
vt. 铺地板, 打倒
n. 地面, 地板, 基底
[计] 基底",v:1/n:99,4,1,zk gk,791,639,floor
obtain,obtain,әb'tein,v. come into possession of,"vt. 获得, 达到
vi. 流行, 得到公认",v:100,3,1,gk cet4 cet6 ky toefl,793,1595,obtain
science,science,'saiәns,n. a particular branch of scientific knowledge,"n. 科学, 学科, 学问, 自然科学
[医] 科学",n:100,4,1,zk gk ielts,794,889,science
announce,announce,ә'nauns,"v. make known; make an announcement
v. announce publicly or officially
v. give the names of
v. foreshadow or presage","vt. 宣布, 声称, 显示, 预告
vi. 当报幕员, 宣布参加竞选",v:100,5,1,gk cet4 cet6 ky toefl gre,795,1163,announce
red,red,red,"n. red color or pigment; the chromatic color resembling the hue of blood
n. a tributary of the Mississippi River that flows eastward from Texas along the southern boundary of Oklahoma and through Louisiana
s. of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies","a. 红的, 红色的, 红肿的, 流血的
n. 红色, 红颜料, 赤字
[计] 简化, 减少",j:100,5,1,zk gk,796,598,red
feeling,feeling,'fi:liŋ,"n. the experiencing of affective and emotional states
n. a physical sensation that you experience
n. an intuitive understanding of something","n. 摸, 触觉, 知觉, 感觉, 情绪, 同情
a. 有同情心的, 有感觉的, 仁慈的, 动人的",n:100,4,1,zk gk cet4 ky,797,805,feeling
response,response,ri'spɒns,"n. a result
n. a phrase recited or sung by the congregation following a versicle by the priest or minister
n. the manner in which an electrical or mechanical device responds to an input signal or a range of input signals","n. 反应, 回答, 响应
[计] 应答",i:13/n:87,4,1,cet4 cet6 ky ielts gre,798,725,response
note,note,nәut,"n. a brief written record
n. a short personal letter
n. a notation representing the pitch and duration of a musical sound
n. a tone of voice that shows what the speaker is feeling","n. 笔记, 记录, 注解, 票据, 符号, 显要, 注重, 便笺, 照会
vt. 记录, 注解, 注意",n:44/v:56,4,1,zk gk toefl,799,703,note
hall,hall,hɒ:l,"n. a large room for gatherings or entertainment
n. English writer whose novel about a lesbian relationship was banned in Britain for many years (1883-1943)
n. United States child psychologist whose theories of child psychology strongly influenced educational psychology (1844-1924)
n. United States chemist who developed an economical method of producing aluminum from bauxite (1863-1914)","n. 门厅, 走廊, 会堂",n:100,3,1,zk gk cet4 cet6 ky toefl ielts,800,1839,hall
skill,skill,'skil,"n. an ability that has been acquired by training
n. ability to produce solutions in some problem domain","n. 技术, 技巧, 技能, 熟练, 熟练工人
[化] 技能",n:100,4,1,zk gk cet4 cet6 ky ielts,801,821,skill
college,college,'kɒlidʒ,"n. the body of faculty and students of a college
n. an institution of higher education created to educate and grant degrees; often a part of a university
n. a complex of buildings in which an institution of higher education is housed","n. 学院, 大学, 学会",n:100,4,1,zk gk ielts,802,415,college
horse,horse,hɒ:s,"n. solid-hoofed herbivorous quadruped domesticated since prehistoric times
n. a padded gymnastic apparatus on legs
v. provide with a horse or horses","n. 马, 骑兵, 脚架
vi. 骑马, 取笑
vt. 使骑马, 系马于",v:1/n:99,4,1,zk gk ielts,803,1279,horse
myself,myself,mai'self,"pron. I or me in person; -- used for emphasis, my own self or
   person; as I myself will do it; I have done it myself; -- used also
   instead of me, as the object of the first person of a reflexive verb,
   without emphasis; as, I will defend myself.","pron. 我自己, 我亲自, 我独自",p:100,4,1,zk gk,804,662,myself
user,user,'ju:zә,n. a person who makes use of a thing; someone who uses or employs something,"n. 使用者
[计] 用户",n:100,3,1,gk cet4 cet6,806,1813,user
serious,serious,'siәriәs,"a. concerned with work or important matters rather than play or trivialities
s. of great consequence
s. requiring effort or concentration; complex and not easy to answer or solve","a. 严肃的, 认真的, 重要的, 严重的
[电] 严重的",j:100,5,1,zk gk cet4 cet6 ky toefl ielts,807,755,serious
answer,answer,'ɑ:nsә,"n. a statement (either spoken or written) that is made to reply to a question or request or criticism or accusation
n. the speech act of replying to a question
n. the principal pleading by the defendant in response to plaintiff's complaint; in criminal law it consists of the defendant's plea of `guilty' or `not guilty' (or nolo contendere); in civil law it must contain denials of all allegations in the plaintiff's complaint that the defendant hopes to controvert and it can contain affirmative defenses or counterclaims
n. a nonverbal reaction","n. 答案, 回答, 回报, 答辩
vt. 回答, 反驳, 适应, 响应, 符合
vi. 回答, 答应, 负责, 符合, 成功
[计] 用户问题及答案新闻组",i:2/v:48/n:50,5,1,zk gk,808,767,answer
nor,nor,nɒ:,"conj. A negative connective or particle, introducing the second
   member or clause of a negative proposition, following neither, or not,
   in the first member or clause (as or in affirmative propositions
   follows either). Nor is also used sometimes in the first member for
   neither, and sometimes the neither is omitted and implied by the use of
   nor.","conj. 也不, 也没有
[计] 或非",c:100,4,1,zk gk,810,1062,nor
normal,normal,'nɒ:ml,"a. conforming with or constituting a norm or standard or level or type or social norm; not abnormal
a. in accordance with scientific laws
a. being approximately average or within certain limits in e.g. intelligence and development
s. forming a right angle","n. 常态, 标准, 正常, 普通
a. 正常的, 正规的, 标准的, 师范的, 正态的
[计] 标准, 普通",j:99/n:1,4,1,zk gk cet4 cet6 ky toefl ielts,811,1217,normal
indicate,indicate,'indikeit,"v. indicate a place, direction, person, or thing; either spatially or figuratively
v. to state or express briefly
v. suggest the necessity of an intervention; in medicine","vt. 显示, 象征, 指示, 指出
[医] 指示",v:100,4,1,gk cet4 cet6 ky toefl gre,812,785,indicate
forget,forget,fә'get,"v. dismiss from the mind; stop remembering
v. be unable to remember
v. forget to do something
v. leave behind unintentionally","vt. 忘记, 忽略, 忘
vi. 忘记",v:100,4,1,zk gk,813,872,forget
wonder,wonder,'wʌndә,"n. the feeling aroused by something strange and surprising
n. something that causes feelings of wonder
v. have a wish or desire to know something
v. place in doubt or express doubtful speculation","n. 奇迹, 惊奇, 惊愕
vt. 惊奇, 想知道
vi. 惊讶, 怀疑",n:19/j:1/v:80,4,1,zk gk cet4 cet6 ky toefl,815,790,wonder
economy,economy,i'kɒnәmi,"n. the system of production and distribution and consumption
n. the efficient use of resources
n. frugality in the expenditure of money or resources
n. an act of economizing; reduction in cost","n. 经济, 理财, 节约
[医] 经济, 整体",n:100,5,1,cet4 cet6 ky ielts,817,645,economy
army,army,'ɑ:mi,"n. a permanent organization of the military land forces of a nation or state
n. a large number of people united for some specific purpose","n. 军队, 陆军",n:100,5,1,zk gk cet4 ky ielts,818,1539,army
dog,dog,dɒg,"n. a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
n. informal term for a man","n. 狗, 坏蛋
vt. 跟踪, 尾随",v:2/n:98,4,1,zk gk,819,753,dog
suffer,suffer,'sʌfә,"v. undergo or be subjected to
v. undergo (as of injuries and illnesses)
v. experience (emotional) pain
v. get worse","vt. 遭受, 经历, 忍受
vi. 受痛苦, 受损害",v:100,4,1,gk cet4 cet6 ky toefl,821,1099,suffer
recently,recently,'ri:sntli,r. in the recent past,adv. 最近,r:100,4,1,cet4 cet6 toefl,822,699,recently
along,along,ә'lɒŋ,"r. with a forward motion
r. in accompaniment or as a companion
r. to a more advanced state
r. in addition (usually followed by `with')","adv. 平行地, 向前
prep. 沿着",i:72/r:28,5,1,zk gk,823,447,along
previous,previous,'pri:viәs,"s. just preceding something else in time or order
s. too soon or too hasty","a. 早先的, 前面的, 过急的
[法] 以前的, 生前的, 前述的",j:100,4,1,cet4 cet6 ky toefl ielts gre,824,1276,previous
maintain,maintain,mein'tein,v. state or assert,"vt. 维持, 维修, 保持, 坚持, 供养, 主张
[化] 维修",v:100,4,1,cet4 cet6 ky toefl ielts,825,922,maintain
husband,husband,'hʌzbәnd,n. a married man; a woman's partner in marriage,"n. 丈夫, 管理人, 节俭的人
vt. 节俭, 使成丈夫, 持有",v:1/n:99,4,1,zk gk gre,826,637,husband
brother,brother,'brʌðә,"n. a male with the same parents as someone else
n. a male person who is a fellow member (of a fraternity or religion or other group)
n. used as a term of address for those male persons engaged in the same movement
n. (Roman Catholic Church) a title given to a monk and used as form of address",n. 兄弟,n:100,5,1,zk gk,827,614,brother
publish,publish,'pʌbliʃ,"v. prepare and issue for public distribution or sale
v. have (one's written work) issued for publication","vt. 出版, 发行, 公开, 发表, 宣传, 公布
vi. 出版, 发行",v:100,4,1,gk cet4 cet6 ky,828,1116,publish
total,total,'tәutl,"v. add up in number or quantity
v. determine the sum of
v. damage beyond the point of repair","a. 全体的, 总的, 全然的
vt. 计算...的总和, 共计为
vi. 合计
n. 总数, 全体, 合计
adv. 统统",j:67/v:8/n:25,5,1,zk gk cet4 cet6 ky ielts,831,1038,total
argument,argument,'ɑ:gjumәnt,"n. a fact or assertion offered as evidence that something is true
n. a discussion in which reasons are advanced for and against some proposition or proposal
n. a summary of the subject or plot of a literary work or play or movie
n. (computer science) a reference or value that is passed to a function, procedure, subroutine, command, or program","n. 争论, 论证, 论据, 自变量
[计] 参数",n:100,4,1,gk cet4 ky ielts,832,1185,argument
season,season,'si:zn,"n. a period of the year marked by special events or activities in some field
n. one of the natural periods into which the year is divided by the equinoxes and solstices or atmospheric conditions
n. a recurrent time marked by major holidays
v. lend flavor to","n. 季节, 时节, 当令期, 时期
vt. 给...调味, 使成熟, 使老练, 缓和
vi. 变干燥",v:1/n:99,5,1,zk gk toefl ielts,833,506,season
anyway,anyway,'eniwei,"r used to indicate that a statement explains or supports a previous statement; anyhow, they're quiet""; anyway, it's gone""; in any case, there was a brief scuffle""
r in any way whatsoever","adv. 无论如何, 至少",r:100,4,1,zk cet4 ky,834,1393,anyway
avoid,avoid,ә'vɒid,"v. stay clear from; keep away from; keep out of the way of someone or something
v. refrain from doing something","vt. 避免, 防止, 撤消
[法] 避免, 回避, 躲开",v:100,4,1,zk gk cet4 ky toefl ielts gre,835,908,avoid
concern,concern,kәn'sә:n,"n. something that interests you because it is important or affects you
n. an anxious feeling
n. a feeling of sympathy for someone or something
n. something or someone that causes anxiety; a source of unhappiness","n. 关心, 忧虑
vt. 与...有关, 使担心, 使挂念",v:14/n:86,5,1,gk cet4 cet6 ky ielts,836,717,concern
bill,bill,bil,"n. a statute in draft before it becomes law
n. an itemized statement of money owed for goods shipped or services rendered
n. a piece of paper money (especially one issued by a central bank)
n. the entertainment offered at a public presentation","n. 帐单, 清单, 钞票, 鸟嘴, 广告, 法案, 票据
vt. 开帐单, (用招贴)宣布",v:5/n:95,4,1,zk gk cet4 ky toefl ielts,837,8026,bill
express,express,ik'spres,"n. mail that is distributed by a rapid and efficient system
n. public transport consisting of a fast train or bus that makes only a few scheduled stops
n. rapid transport of goods
v. give expression to","n. 快车, 快递, 专使
a. 明确的, 丝毫不差的, 专门的, 快的
vt. 表达, 表示, 表露",j:4/v:96,4,1,zk gk cet4 cet6 ky,839,1272,express
suppose,suppose,sә'pәuz,v. express a supposition,"vt. 推想, 假设, 以为, 想像, 假定
vi. 料想",v:100,4,1,zk gk cet4 cet6 ky toefl,840,2161,suppose
finish,finish,'finiʃ,"n. the place designated as the end (as of a race or journey)
n. designated event that concludes a contest (especially a race)
n. the downfall of someone (as of persons on one side of a conflict)
n. (wine tasting) the taste of a wine on the back of the tongue (as it is swallowed)","n. 完成, 结束, 末道漆, 磨光, 完美
vt. 完成, 结束, 用完, 毁掉
vi. 结束
[计] 完成",n:15/v:85,4,1,zk gk toefl,842,916,finish
element,element,'elimәnt,"n. the most favorable environment for a plant or animal
n. one of four substances thought in ancient and medieval cosmology to constitute the physical universe
n. the situation in which you are happiest and most effective
n. a straight line that generates a cylinder or cone","n. 元件, 元素, 要素
[计] 部分; 成分; 单元; 码元; 元件; 元素; 单元",n:100,4,1,cet4 cet6 ky toefl,843,1214,element
glass,glass,glɑ:s,"n. a brittle transparent solid with irregular atomic structure
n. a container for holding liquids while drinking
n. the quantity a glass will hold
n. glassware collectively","n. 玻璃, 玻璃杯, 透镜
vt. 装玻璃于, 反射, 反映
vi. 成玻璃状",v:1/n:99,4,1,zk gk ielts,844,820,glass
duty,duty,'dju:ti,"n. the social force that binds you to the courses of action demanded by that force; every opportunity, an obligation; every possession, a duty""- John D.Rockefeller Jr
n. work that you are obliged to perform for moral or legal reasons
n. a government tax on imports or exports","n. 责任, 关税, 职务, 尊敬
[化] 职责",n:100,4,1,zk gk cet4 cet6 ky ielts,846,1752,duty
July,july,dʒu:'lai,n. the month following June and preceding August,n. 七月,,4,1,zk gk ielts,847,0,july
save,save,seiv,"n. (sports) the act of preventing the opposition from scoring
v. to keep up and reserve for personal or special use
v. bring into safety
v. spend less; buy at a reduced price","n. 救球
vt. 解救, 挽救, 储蓄, 保存, 节省, 保留
vi. 挽救, 节省, 救球
prep. 除...之外
[计] 保存",i:4/c:1/n:1/v:94,5,1,zk gk cet4 cet6 ky toefl,848,735,save
tend,tend,tend,"v. have a tendency or disposition to do or be something; be inclined
v. have care of or look after
v. manage or run","vi. 走向, 有某种的倾向, 易于, 照顾, 注意
vt. 照料, 护理",v:100,4,1,gk cet4 cet6 ky gre,849,1039,tend
listen,listen,'lisn,"v. hear with intention
v. listen and pay attention","vi. 听, 倾听, 听从
n. 听, 倾听",n:1/v:99,4,1,zk gk,850,609,listen
leg,leg,leg,"n. a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle
n. a structure in animals that is similar to a human leg and used for locomotion
n. one of the supports for a piece of furniture
n. the limb of an animal used for food","n. 腿, 假腿, 路程
vi. 走, 跑",n:100,4,1,zk gk,851,856,leg
fund,fund,fʌnd,"n. a reserve of money set aside for some purpose
v. convert (short-term floating debt) into long-term debt that bears fixed interest and is represented by bonds
v. place or store up in a fund for accumulation
v. provide a fund for the redemption of principal or payment of interest","n. 基金, 资金, 存款, 财源, 贮藏
vt. 提供资金, 积累",v:16/n:84,5,1,cet4 cet6 ky toefl,852,754,fund
park,park,pɑ:k,"n. a large area of land preserved in its natural state as public property
n. a piece of open land for recreational use in an urban area
n. Scottish explorer in Africa (1771-1806)
n. a gear position that acts as a parking brake","n. 公园, 停车处
vt. 停车, 置于
vi. 停车",v:22/n:78,4,1,zk gk ielts,853,3467,park
suddenly,suddenly,'sʌdәnli,r. happening unexpectedly,"adv. 突然, 意外, 忽然, 迅速, 即席作成, 即刻, 急速",r:100,4,1,cet4 cet6,854,955,suddenly
title,title,'taitl,"n. a heading that names a statute or legislative bill; may give a brief summary of the matters it deals with
n. the name of a work of art or literary composition etc.
n. a general or descriptive heading for a section of a written work
n. an identifying appellation signifying status or function: e.g. `Mr.' or `General'","n. 头衔, 名称, 标题, 书名, 扉页, 权利, 资格, 冠军, 字幕
vt. 授予头衔, 加标题于
[计] 标题",v:13/n:87,4,1,gk cet4 cet6 ky toefl ielts,855,1323,title
treat,treat,tri:t,"n. an occurrence that causes special pleasure or delight
v. interact in a certain way
v. provide treatment for
v. provide with a gift or entertainment","n. 宴请, 款待
vt. 视为, 对待, 论述, 治疗, 款待
vi. 讨论, 谈判, 作东",n:9/v:91,4,1,gk cet4 cet6 ky toefl,856,960,treat
outside,outside,'aut'said,"n. the region that is outside of something
n. the outer side or surface of something
a. relating to or being on or near the outer side or limit
s. originating or belonging beyond some bounds:""the outside world""","n. 外面, 外表, 外界
a. 外面的, 外表的, 外界的
adv. 外面, 外表, 外界",i:54/n:2/r:25/j:19,5,1,zk gk,857,809,outside
summer,summer,'sʌmә,"n. the warmest season of the year; in the northern hemisphere it extends from the summer solstice to the autumnal equinox
n. the period of finest development, happiness, or beauty
v. spend the summer","n. 夏季, 全盛时期
vi. 避暑, 过夏天
[计] 加法器",v:1/n:99,4,1,zk gk ielts,858,619,summer
aspect,aspect,'æspekt,"n. a distinct feature or element in a problem
n. a characteristic to be considered
n. the beginning or duration or completion or repetition of the action of a verb","n. 外观, 方面, 面貌, 方向
[医] 方面, 局面; 外观",n:100,4,1,gk cet4 cet6 ky toefl gre,862,1357,aspect
chairman,chairman,'tʃєәmәn,"n the officer who presides at the meetings of an organization
v act or preside as chair, as of an academic department in a university","n. 主席, 会长
[经] 主席",n:100,4,1,zk gk cet4 cet6 ky,864,1372,chairman
nearly,nearly,'niәli,"r (of actions or states) slightly short of or not quite accomplished; all but
r in a close manner","adv. 几乎, 密切地",r:100,4,1,zk gk toefl,865,599,nearly
remove,remove,ri'mu:v,"n. degree of figurative distance or separation; 
v. remove something concrete, as by lifting, pushing, or taking off, or remove something abstract
v. remove from a position or an office
v. shift the position or location of, as for business, legal, educational, or military purposes","vt. 移动, 调动, 除去, 迁移, 开除, 移交
vi. 迁移, 移动, 搬家
n. 班级, 升级, 移动, 搬家, 间距
[计] 删除",n:1/v:99,4,1,gk cet4 cet6 ky toefl gre,866,876,remove
visit,visit,'vizit,"n. the act of going to see some person or place or thing for a short time
n. a meeting arranged by the visitor to see someone (such as a doctor or lawyer) for treatment or advice
n. the act of visiting in an official capacity (as for an inspection)
n. the act of going to see some person in a professional capacity","n. 拜访, 访问, 游览, 视察
vt. 拜访, 访问, 参观, 视察, 降临
vi. 访问, 参观, 闲谈",n:37/v:63,5,1,zk gk,867,905,visit
throw,throw,θrәu,"n. the act of throwing (propelling something with a rapid movement of the arm and wrist)
n. a single chance or instance
n. the maximum movement available to a pivoted or reciprocating piece by a cam
n. bedclothes consisting of a lightweight cloth covering (an afghan or bedspread) that is casually thrown over something","vt. 投, 掷, 抛, 发射, 摔下, 匆匆穿上(或脱下), 抛弃, 摆脱
vi. 丢, 掷, 抛
n. 投掷, 掷骰子, 冒险",n:6/v:94,4,1,zk gk toefl,868,677,throw
baby,baby,'beibi,"n. a very young child (birth to 1 year) who has not yet begun to walk or talk
n. the youngest member of a group (not necessarily young)
n. an unborn child; a human fetus
n. (slang) sometimes used as a term of address for attractive young women","n. 婴孩
[医] 婴儿",v:1/n:99,4,1,zk gk,869,588,baby
sorry,sorry,'sɒri,"a feeling or expressing regret or sorrow or a sense of loss over something done or undone
s bad; unfortunate
s without merit
s causing dejection","a. 难过的, 悲哀的, 遗憾的",j:100,4,1,zk gk,870,1205,sorry
daughter,daughter,'dɒ:tә,n. a female human offspring,"n. 女儿
a. 女儿的",n:100,5,1,zk gk,871,634,daughter
united,united,ju:'naitid,a. characterized by unity; being or joined into a single entity,"a. 联合的, 团结的, 一致的, 和睦的
[法] 联合的, 统一的, 一致的",j:100,3,1,ielts,873,1460,united
box,box,bɒks,"n. a (usually rectangular) container; may have a lid
n. private area in a theater or grandstand where a small group can watch the performance
n. the quantity contained in a box
n. a rectangular drawing","n. 盒子, 箱, 方框, 一巴掌
vt. 装...入盒中, 装箱, 打耳光
vi. 拳击
[计] 方框",v:4/n:96,4,1,zk gk,874,795,box
exist,exist,ig'zist,"v. have an existence, be extant
v. support oneself","vi. 存在, 生存, 发生",v:100,4,1,gk cet4 cet6 ky toefl,875,1016,exist
river,river,'rivә,n. a large natural stream of water (larger than a creek),"n. 河, 江
[法] 河流, 江河, 内河",n:100,4,1,zk gk,876,1327,river
dead,dead,ded,"n. people who are no longer living
n. a time when coldness (or some other quality associated with death) is intense
a. no longer having or seeming to have or expecting to have life
a. not showing characteristics of life especially the capacity to sustain life; no longer exerting force or having energy or heat","a. 死的, 不活泼的, 麻木的, 熄灭的
n. 死者
adv. 完全地, 直接地",r:8/j:92,4,1,zk gk toefl,877,726,dead
customer,customer,'kʌstәmә,n. someone who pays for goods or services,"n. 消费者
[化] 顾客",n:100,4,1,gk cet4 cet6 ky toefl ielts,879,1098,customer
specific,specific,spi'sifik,"n. a medicine that has a mitigating effect on a specific disease
a. (sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or unique
s. stated explicitly or in detail
a. relating to or distinguishing or constituting a taxonomic species","n. 特效药, 特性
a. 特殊的, 明确的, 具有特效的, 特定地, 具体地",j:95/n:5,4,1,gk cet4 cet6 ky toefl ielts,882,979,specific
profit,profit,'prɒfit,"n. the advantageous quality of being beneficial
v. derive a benefit from
v. make a profit; gain money or materially","n. 利润, 赢利, 利益
vi. 有益, 获利, 赚钱
vt. 有益于",v:10/n:90,4,1,gk cet4 cet6 ky toefl ielts,884,1704,profit
reflect,reflect,ri'flekt,"v. manifest or bring back
v. to throw or bend back (from a surface)
v. be bright by reflecting or casting light
v. show an image of","vt. 反射, 反映, 招致, 深思
vi. 被反射, 映出, 深思, 考虑, 指责",v:100,4,1,gk cet4 cet6 ky gre,885,1004,reflect
assume,assume,ә'sju:m,"v. take to be the case or to be true; accept without verification or proof
v. take on titles, offices, duties, responsibilities
v. take on a certain form, attribute, or aspect
v. occupy or take on","vt. 假定, 承担, 呈现
vi. 装腔作势, 僭越",v:100,4,1,gk cet4 cet6 ky toefl ielts gre,886,1091,assume
admit,admit,әd'mit,"v. declare to be true or admit the existence or reality or truth of
v. allow to enter; grant entry to
v. allow participation in or the right to be part of; permit to exercise the rights, functions, and responsibilities of
v. afford possibility","vt. 承认, 接受, 允许进入, 容许
vi. 开向, 容许, 承认",v:100,4,1,gk cet4 ky toefl,887,1089,admit
stone,stone,stәun,"n. building material consisting of a piece of rock hewn in a definite shape for a special purpose
n. an avoirdupois unit used to measure the weight of a human body; equal to 14 pounds
n. the hard inner (usually woody) layer of the pericarp of some fruits (as peaches or plums or cherries or olives) that contains the seed
n. United States jurist who was named chief justice of the United States Supreme Court in 1941 by Franklin D. Roosevelt (1872-1946)","n. 石头, 宝石, 果核, 纪念碑, 结石
vt. 投扔石子, 铺石头
a. 石的, 石制的, 完全的",v:2/n:98,4,1,zk gk cet4 cet6 ky ielts,888,1220,stone
measure,measure,'meʒә,"n. any maneuver made as part of progress toward a goal
n. how much there is or how many there are of something that you can quantify
n. musical notation for a repeating pattern of musical beats
n. a container of some standard capacity that is used to obtain fixed amounts of a substance","n. 尺寸, 量度器, 量度标准, 测量, 量具, 程度, 范围, 限度, 分寸, 措施, 方法
vt. 测量, 测度, 估量, 权衡, 调节, 拿(自己或自己的力量等)作较量
vi. 度量",v:40/n:60,4,1,gk cet4 cet6 ky ielts,889,941,measure
division,division,di'viʒәn,"n. an army unit large enough to sustain combat
n. the act or process of dividing
n. an administrative unit in government or business
n. discord that splits a group","n. 分, 分开, 除法, 部门(如部、处、系等), 师
[计] 部分",n:100,4,1,gk cet4 cet6 ky toefl,891,1849,division
smile,smile,smail,"n. a facial expression characterized by turning up the corners of the mouth; usually shows pleasure or amusement
v. change one's facial expression by spreading the lips, often to signal pleasure
v. express with a smile","n. 微笑, 喜色, 笑容
vi. 微笑, 觉得好笑
vt. 微笑着表示",n:41/v:59,4,1,zk gk,892,1068,smile
prepare,prepare,pri'pєә,"v. to prepare verbally, either for written or spoken delivery
v. educate for a future role or function
v. lead up to and soften by sounding the dissonant note in it as a consonant note in the preceding chord","vt. 准备, 筹备, 使在思想上有准备, 制造, 调制
vi. 预备",v:100,4,1,zk gk cet4 cet6 ky ielts,893,774,prepare
replace,replace,ri'pleis,"v. substitute a person or thing for (another that is broken or inefficient or lost or no longer working or yielding what is expected)
v. put something back where it belongs","vt. 代替, 替换, 放回, 归还
[计] 替换; DOS外部命令:取代或更新文件",v:100,4,1,gk cet4 cet6 ky toefl,894,1182,replace
proposal,proposal,prә'pәuzl,"n. something proposed (such as a plan or assumption)
n. the act of making a proposal","n. 提议, 计划, 求婚
[经] 提案, 申请, 投标",n:100,4,1,cet4 cet6 ky toefl gre,899,1625,proposal
fill,fill,fil,"n. a quantity sufficient to satisfy
v. make full, also in a metaphorical sense
v. become full
v. assume, as of positions or roles","vt. 装满, 填充, 弥漫, 供给, 满足, 供应
vi. 充满, 变得沉重
n. 满足, 装满, 充分, 填方
vt. 填充
vi. 填充
[计] 填充",n:2/v:98,4,1,zk gk,900,686,fill
unless,unless,.ʌn'les,"conj. Upon any less condition than (the fact or thing stated
   in the sentence or clause which follows); if not; supposing that not;
   if it be not; were it not that; except; as, we shall fail unless we are
   industrious.","conj. 除非
prep. 除...之外",c:100,4,1,zk gk cet4 cet6 ky toefl,901,1332,unless
mention,mention,'menʃәn,"n. a remark that calls attention to something or someone
n. an official recognition of merit
v. make reference to
v. commend","n. 提到, 言及, 陈述
vt. 提到, 提及",n:12/v:88,4,1,zk gk toefl,902,971,mention
improve,improve,im'pru:v,"v to make better
v get better","vt. 改良, 提高...的价值, 改善, 利用
vi. 变得更好, 增加",v:100,4,1,zk gk cet4 cet6 ky,903,995,improve
image,image,'imidʒ,"n. an iconic mental representation
n. (mathematics) the set of values of the dependent variable for which a function is defined
n. the general impression that something (a person or organization or product) presents to the public
v. render visible, as by means of MRI","n. 影像, 肖像, 想象, 图像, 形象, 翻版
vt. 作...的像, 反映, 想象, 象征
n. 图像
[计] 图象",v:2/n:98,4,1,cet4 cet6 ky toefl ielts,904,555,image
oil,oil,ɒil,"n. a slippery or viscous liquid or liquefiable substance not miscible with water
n. oil paint containing pigment that is used by an artist
v. cover with oil, as if by rubbing","n. 油, 石油, 油画颜料
vt. 涂油于, 使融化成油状, 加油于
vi. 加燃油, 融化",v:1/n:99,5,1,zk gk cet4 ky ielts,906,546,oil
client,client,'klaiәnt,n. a person who seeks the advice of a lawyer,"n. 客户, 顾客, 委托人
[计] 客户, 客户机, 客户机程序",n:100,3,1,cet6 ky ielts,907,1157,client
sector,sector,'sektә,"n. a plane figure bounded by two radii and the included arc of a circle
n. a social group that forms part of the society or the economy
n. a particular aspect of life or activity
n. the minimum track length that can be assigned to store information; unless otherwise specified a sector of data consists of 512 bytes","n. 扇形, 部门, 部分, 函数尺, 象限仪, 段, 区段
vt. 把...分成扇形
[计] 扇面; 扇区; 段; 区段",n:100,4,1,cet6 ky toefl ielts,909,1974,sector
basic,basic,'beisik,"n. a popular programming language that is relatively easy to learn; an acronym for beginner's all-purpose symbolic instruction code; no longer in general use
n. (usually plural) a necessary commodity for which demand is constant
a. pertaining to or constituting a base or basis
s. reduced to the simplest and most significant form possible without loss of generality","n. 基本原理, 要素, 基本规律
a. 基本的, 碱性的
(计算机)BASIC语言",j:100,4,1,zk gk cet4 ky toefl ielts,911,1144,basic
seat,seat,si:t,"n. a space reserved for sitting (as in a theater or on a train or airplane)
n. furniture that is designed for sitting on
n. any support where you can sit (especially the part of a chair or bench etc. on which you sit)
n. a center of authority (as a city from which authority is exercised)","n. 座, 座位, 位子, 席位, 所在地
vt. 使坐下, 使就座, 为...设座于, 使就职
vi. 安装在底座上",v:13/n:87,4,1,zk gk ielts,912,894,seat
attack,attack,ә'tæk,"n. (military) an offensive against an enemy (using weapons)
n. an offensive move in a sport or game
n. the act of attacking
n. a decisive manner of beginning a musical tone or phrase","n. 攻击, 抨击
vt. 攻击, 抨击, 动手干
vi. 攻击",v:33/n:67,5,1,gk cet4 cet6 ky ielts,913,791,attack
intend,intend,in'tend,"v. have in mind as a purpose
v. design or destine","vt. 计划, 打算, 意思是
[法] 想要, 打算, 意旨",v:100,4,1,gk cet4 cet6 ky,916,1536,intend
fight,fight,fait,"n. the act of fighting; any contest or struggle
n. an intense verbal dispute
n. a boxing or wrestling match
v. fight against or resist strongly","n. 打架, 争吵, 斗志
v. 对抗, 打架",n:29/v:71,5,1,zk gk cet4 cet6 ky,917,676,fight
original,original,ә'ridʒәnl,"n. something that serves as a model or a basis for making copies
s. preceding all others in time or being as first made or performed
s. (of e.g. information) not secondhand or by way of something intermediary
a. being or productive of something fresh and unusual; or being as first made or thought of","a. 最初的, 原始的, 有创意的
n. 原物, 原作",j:96/n:4,4,1,cet4 cet6 ky toefl ielts gre,918,1135,original
